	Unnamed: 0	BataryaGucu	Bluetooth	MikroislemciHizi	CiftHat	OnKameraMP	4G	DahiliBellek	Kalinlik	Agirlik	CekirdekSayisi	ArkaKameraMP	CozunurlukYükseklik	CozunurlukGenislik	RAM	BataryaOmru	3G	Dokunmatik	WiFi	FiyatAraligi	Renk
1214	1214	1821	Var	1,2	Yok	13.0	Var	44	0,6	141	2	14	1208	1212	1411.0	15	Var	Var	Yok	Ucuz	Gri
1215	1215	1821	Yok	1,7	Yok	4,0	Var	10	0,8	139	8	10	381	1018	3220.0	18	Var	Yok	Var	Pahalı	Kırmızı
1216	1216	1707	Yok	1,4	Yok	0.0	Yok	41	0,8	80	7	2	1331	1388	1774.0	10	Yok	Yok	Yok	Normal	Siyah
1217	1217	1203	Var	0,5	Var	0.0	Var	11	0,9	109	2	12	35	510	1672.0	19	Var	Var	Yok	Çok Ucuz	Beyaz
1218	1218	1170	Var	0,9	Yok	6,0	Var	14	0,4	199	2	13	474	709	715.0	20	Var	Yok	Var	Çok Ucuz	Gri
1219	1219	984	Var	2,2	Var	0.0	Var	39	0,5	119	8	18	56	1931	2013.0	16	Var	Var	Yok	Ucuz	Turkuaz
1220	1220	1722	Yok	2,6	Yok	8.0	Yok	18	0,8	177	2	16	865	1741	3271.0	15	Var	Yok	Var	Pahalı	Turkuaz
1221	1221	587	Var	2,5	Yok	16,0	Var	51	0,6	111	1	17	244	1361	2746.0	7	Var	Yok	Var	Normal	Gri
1222	1222	1186	Var	0,5	Var	2.0	Yok	21	0,4	160	8	4	68	584	2361.0	7	Var	Yok	Yok	Ucuz	Beyaz
1223	1223	1674	Yok	2,8	Var	0.0	Var	52	0,2	89	3	7	1432	1649	2030.0	6	Var	Yok	Yok	Normal	Pembe
1224	1224	1889	Yok	2,8	Yok	5,0	Var	31	1,0	132	1	10	170	1106	3672.0	3	Var	Var	Var	Pahalı	Turkuaz
1225	1225	1776	Yok	2,2	Yok	2.0	Yok	20	0,9	82	6	16	1563	1803	2671.0	12	Yok	Var	Var	Pahalı	Mor
1226	1226	1826	Var	0,5	Var	5.0	Var	49	0,6	172	8	6	973	1633	1612.0	17	Var	Var	Yok	Normal	Kırmızı
1227	1227	1591	Var	2,2	Var	4,0	Var	52	1,0	161	3	16	548	1641	282.0	14	Var	Var	Var	Çok Ucuz	Gri
1228	1228	1190	Var	2,2	Var	9.0	Yok	47	0,3	186	6	10	1417	1441	624.0	19	Var	Var	Var	Çok Ucuz	Siyah
1229	1229	695	Yok	1,2	Yok	1.0	Var	41	0,4	169	8	8	789	1211	2282.0	17	Var	Var	Yok	Ucuz	Pembe
1230	1230	1204	Var	2,6	Yok	0,0	Yok	10	0,3	199	7	3	480	1482	1724.0	19	Var	Yok	Yok	Ucuz	Turuncu
1231	1231	590	Var	1,2	Var	0.0	Yok	32	0,4	141	6	1	227	509	1817.0	6	Yok	Var	Yok	Çok Ucuz	Pembe
1232	1232	638	Yok	1,7	Var	11.0	Yok	27	0,5	102	4	17	1171	1383	2735.0	9	Var	Var	Yok	Normal	Turkuaz
1233	1233	1589	Var	0,6	Var	0,0	Var	58	0,9	85	7	7	319	1206	3464.0	6	Var	Var	Var	Pahalı	Kahverengi
1234	1234	1397	Yok	2,9	Var	13.0	Yok	9	0,5	87	6	18	1308	1991	3137.0	11	Var	Var	Var	Pahalı	Yeşil
1235	1235	560	Var	2,0	Var	6.0	Var	57	0,3	81	3	12	80	1327	2167.0	7	Var	Yok	Var	Ucuz	Sarı
1236	1236	687	Var	1,3	Yok	9,0	Var	50	0,6	151	4	20	584	1151	3416.0	8	Var	Var	Yok	Pahalı	Sarı
1237	1237	1284	Var	2,8	Var	0.0	Yok	10	0,9	155	2	14	160	516	2197.0	9	Yok	Var	Var	Ucuz	Yeşil
1238	1238	637	Var	0,8	Var	2.0	Yok	28	0,6	194	4	6	1080	1289	2725.0	7	Yok	Yok	Yok	Normal	Mor
1239	1239	909	Var	0,5	Var	9,0	Yok	30	0,4	97	3	10	290	773	594.0	4	Var	Var	Var	Çok Ucuz	Beyaz
1240	1240	1207	Yok	0,5	Yok	0.0	Yok	58	0,3	112	8	0	406	681	503.0	5	Var	Var	Yok	Çok Ucuz	Mavi
1241	1241	1232	Yok	1,2	Yok	12.0	Yok	30	0,9	131	6	14	625	761	1656.0	15	Var	Var	Var	Ucuz	Turuncu
1242	1242	1891	Yok	2,8	Yok	7,0	Var	37	0,4	129	7	14	169	1108	3704.0	11	Var	Yok	Yok	Pahalı	Pembe
1243	1243	1698	Yok	2,5	Yok	10.0	Var	26	0,4	105	2	18	485	1819	1656.0	17	Var	Yok	Var	Normal	Gri
1244	1244	719	Yok	2,9	Yok	7.0	Yok	6	0,7	102	6	8	405	1141	841.0	2	Var	Yok	Yok	Çok Ucuz	Pembe
1245	1245	1485	Yok	1,0	Yok	2,0	Var	32	0,7	84	2	9	510	1013	2147.0	11	Var	Var	Yok	Normal	Kırmızı
1246	1246	557	Var	1,6	Yok	0.0	Yok	24	0,5	125	3	0	1131	1315	1305.0	3	Var	Yok	Var	Çok Ucuz	Siyah
1247	1247	1193	Yok	0,9	Yok	11.0	Yok	26	0,5	166	1	20	730	1729	536.0	4	Var	Yok	Var	Çok Ucuz	Kahverengi
1248	1248	1396	Yok	1,5	Var	0,0	Var	44	0,1	118	6	1	173	1843	1386.0	8	Var	Var	Var	Ucuz	Kahverengi
1249	1249	1843	Var	1,8	Var	13.0	Var	16	0,7	134	6	18	118	580	3213.0	15	Var	Var	Yok	Pahalı	Yeşil
1250	1250	663	Yok	0,8	Var	0.0	Yok	25	0,6	183	2	1	82	1605	3176.0	2	Var	Yok	Var	Normal	Siyah
1251	1251	1854	Yok	3,0	Yok	2,0	Var	8	0,1	101	5	5	506	627	1886.0	20	Var	Var	Yok	Ucuz	Siyah
1252	1252	584	Var	1,7	Var	1.0	Var	19	0,4	199	4	4	919	1343	3996.0	17	Var	Var	Var	Pahalı	Mavi
1253	1253	548	Yok	1,0	Var	0.0	Var	56	0,4	146	4	14	657	1657	562.0	8	Var	Var	Var	Çok Ucuz	Kahverengi
1254	1254	1194	Yok	2,3	Yok	6,0	Var	34	0,2	165	2	12	494	509	313.0	19	Var	Var	Yok	Çok Ucuz	Pembe
1255	1255	1811	Yok	2,9	Yok	0.0	Yok	33	0,2	132	8	2	1099	1553	2610.0	13	Var	Var	Yok	Pahalı	Beyaz
1256	1256	1617	Var	1,3	Var	3.0	Var	30	0,7	105	2	4	246	1038	829.0	10	Var	Yok	Yok	Çok Ucuz	Kahverengi
1257	1257	1114	Yok	2,8	Yok	4,0	Var	9	0,4	197	3	15	1040	1071	907.0	17	Var	Var	Yok	Çok Ucuz	Turuncu
1258	1258	865	Yok	1,2	Var	8.0	Yok	59	0,1	159	3	9	805	1804	2361.0	19	Var	Yok	Var	Normal	Kırmızı
1259	1259	1002	Var	1,8	Yok	1.0	Yok	45	0,7	180	7	7	948	1007	1234.0	18	Var	Var	Yok	Çok Ucuz	Turuncu
1260	1260	1577	Yok	0,5	Var	0,0	Var	42	0,3	197	5	4	1045	1737	2060.0	12	Var	Yok	Yok	Normal	Mor
1261	1261	1310	Var	2,2	Var	0.0	Var	51	0,6	100	4	0	178	1919	3845.0	12	Var	Var	Yok	Pahalı	Yeşil
1262	1262	1181	Yok	2,3	Yok	12.0	Var	61	0,6	116	2	16	385	831	2020.0	18	Var	Var	Yok	Ucuz	Pembe
1263	1263	1288	Yok	2,8	Var	15,0	Yok	50	0,1	121	2	20	1177	1809	3129.0	2	Yok	Yok	Yok	Pahalı	Kahverengi
1264	1264	1864	Yok	2,2	Yok	0.0	Var	7	0,1	142	1	2	225	1545	2258.0	10	Var	Yok	Yok	Normal	Kırmızı
1265	1265	1640	Yok	0,5	Var	1.0	Var	36	0,9	87	8	11	664	1806	3235.0	10	Var	Yok	Var	Pahalı	Sarı
1266	1266	1467	Var	0,5	Yok	0,0	Yok	18	0,6	122	5	0	888	1099	3962.0	5	Var	Var	Var	Pahalı	Pembe
1267	1267	722	Yok	1,1	Yok	12.0	Yok	12	1,0	93	6	20	138	1371	2359.0	3	Yok	Yok	Yok	Ucuz	Turkuaz
1268	1268	1851	Var	1,9	Var	3.0	Var	12	0,9	198	6	11	293	1967	735.0	14	Var	Yok	Var	Çok Ucuz	Yeşil
1269	1269	917	Var	0,5	Yok	1,0	Var	31	0,5	88	6	2	423	909	3424.0	13	Var	Var	Yok	Pahalı	Beyaz
1270	1270	1195	Var	2,8	Yok	1.0	Var	20	0,8	110	2	14	1580	1652	504.0	12	Var	Var	Yok	Çok Ucuz	Turuncu
1271	1271	1562	Var	0,7	Yok	0.0	Yok	55	0,1	140	8	1	1032	1776	2096.0	3	Yok	Yok	Yok	Normal	Turkuaz
1272	1272	1456	Yok	1,6	Var	5,0	Yok	49	0,2	193	3	20	1285	1427	3624.0	16	Var	Var	Yok	Pahalı	Turkuaz
1273	1273	1751	Yok	0,5	Var	6.0	Yok	8	0,6	178	6	20	170	564	2969.0	17	Yok	Yok	Var	Normal	Kırmızı
1274	1274	775	Var	2,6	Yok	0.0	Yok	30	0,4	189	7	10	561	1510	2523.0	9	Var	Yok	Var	Normal	Turuncu
1275	1275	1084	Var	2,6	Yok	3,0	Var	40	0,9	107	3	11	322	771	1945.0	10	Var	Var	Yok	Ucuz	Kırmızı
1276	1276	1987	Var	0,5	Yok	3.0	Var	53	1,0	181	3	7	1052	1516	3117.0	8	Var	Var	Var	Pahalı	Turkuaz
1277	1277	856	Yok	1,9	Var	0.0	Var	14	0,6	115	1	7	395	1027	2439.0	12	Var	Var	Var	Ucuz	Sarı
1278	1278	908	Yok	2,1	Yok	1,0	Yok	44	0,6	95	5	2	154	941	3518.0	7	Var	Var	Var	Pahalı	Pembe
1279	1279	1701	Var	1,6	Var	3.0	Yok	10	0,3	194	8	7	550	1338	2598.0	6	Yok	Var	Yok	Normal	Sarı
1280	1280	1820	Var	1,7	Var	0.0	Var	64	0,6	161	1	3	1157	1951	574.0	18	Var	Var	Yok	Ucuz	Yeşil
1281	1281	1375	Yok	2,9	Yok	2,0	Yok	20	0,4	147	6	7	596	679	3847.0	12	Var	Yok	Var	Pahalı	Turuncu
1282	1282	1270	Var	0,6	Var	2.0	Var	32	0,5	101	7	6	299	845	3770.0	13	Var	Var	Yok	Pahalı	Pembe
1283	1283	570	Var	0,5	Var	2.0	Yok	9	0,3	111	7	5	1331	1917	3663.0	14	Yok	Yok	Yok	Pahalı	Yeşil
1284	1284	1332	Yok	1,3	Var	5,0	Var	7	0,8	168	7	19	846	855	2790.0	10	Var	Var	Yok	Normal	Mor
1285	1285	1049	Var	2,2	Yok	9.0	Yok	63	0,5	135	5	17	199	1077	1022.0	13	Yok	Yok	Yok	Çok Ucuz	Siyah
1286	1286	1076	Var	2,6	Yok	3.0	Var	38	0,7	119	6	8	129	915	891.0	9	Var	Var	Yok	Çok Ucuz	Gri
1287	1287	672	Var	0,6	Var	13,0	Yok	61	0,1	194	5	20	724	1127	1457.0	20	Var	Yok	Var	Çok Ucuz	Turkuaz
1288	1288	1330	Var	1,3	Var	14.0	Yok	3	0,3	83	5	17	980	1262	463.0	11	Yok	Yok	Var	Çok Ucuz	Sarı
1289	1289	1811	Var	2,5	Yok	4.0	Var	5	0,6	98	4	16	447	568	2700.0	8	Var	Var	Var	Normal	Sarı
1290	1290	641	Var	1,1	Yok	0,0	Var	7	0,9	192	1	3	417	759	3595.0	19	Var	Var	Var	Normal	Pembe
1291	1291	654	Var	1,3	Yok	0.0	Var	52	0,7	196	4	4	1715	1898	1036.0	13	Var	Yok	Yok	Ucuz	Kahverengi
1292	1292	1647	Yok	1,4	Var	3.0	Var	38	0,3	102	6	15	193	1185	2532.0	15	Var	Yok	Var	Normal	Siyah
1293	1293	1478	Var	0,8	Var	12,0	Yok	48	0,7	99	5	17	694	882	1141.0	6	Yok	Yok	Var	Ucuz	Sarı
1294	1294	1149	Var	2,2	Yok	4.0	Yok	30	0,2	106	6	5	1617	1675	3755.0	8	Var	Yok	Yok	Pahalı	Kahverengi
1295	1295	569	Var	0,5	Var	10.0	Var	4	0,8	170	3	19	351	1159	2351.0	10	Var	Var	Yok	Ucuz	Sarı
1296	1296	1839	Var	1,2	Yok	9,0	Var	54	0,5	200	7	11	475	1493	927.0	18	Var	Yok	Var	Ucuz	Gri
1297	1297	772	Yok	1,0	Var	0.0	Var	23	0,6	97	7	11	317	1805	2782.0	17	Var	Yok	Yok	Normal	Siyah
1298	1298	966	Yok	2,0	Yok	8.0	Var	34	0,5	118	2	10	214	1523	3534.0	11	Var	Var	Var	Pahalı	Sarı
1299	1299	1663	Var	2,5	Var	13,0	Var	27	0,3	169	4	14	831	1439	2084.0	18	Var	Yok	Yok	Normal	Beyaz
1300	1300	1982	Yok	1,1	Yok	12.0	Yok	24	0,1	129	7	16	764	1873	3511.0	15	Var	Var	Var	Pahalı	Turuncu
1301	1301	1757	Yok	0,5	Yok	8.0	Yok	49	0,5	180	6	14	265	713	2056.0	4	Yok	Yok	Yok	Ucuz	Sarı
1302	1302	1724	Yok	2,0	Var	2,0	Var	57	0,5	177	3	5	1605	1924	2822.0	16	Var	Var	Yok	Pahalı	Pembe
1303	1303	1462	Var	1,7	Var	1.0	Yok	25	0,2	182	7	18	91	1478	824.0	13	Var	Yok	Var	Çok Ucuz	Pembe
1304	1304	1424	Yok	0,5	Var	16.0	Var	23	0,6	80	4	18	1399	1663	1053.0	16	Var	Var	Var	Ucuz	Gri
1305	1305	1927	Yok	0,9	Var	3,0	Yok	11	0,4	190	8	12	491	1506	2916.0	18	Yok	Var	Var	Pahalı	Mavi
1306	1306	1973	Var	2,4	Var	6.0	Yok	46	0,1	193	4	10	699	851	639.0	3	Yok	Yok	Var	Çok Ucuz	Beyaz
1307	1307	1796	Var	2,3	Yok	4.0	Yok	44	0,9	184	2	11	1024	1363	3577.0	4	Var	Var	Yok	Pahalı	Kırmızı
1308	1308	840	Yok	1,2	Var	5,0	Var	15	0,3	178	6	8	526	1728	2636.0	6	Var	Var	Yok	Normal	Mor
1309	1309	1874	Var	0,6	Yok	1.0	Yok	19	0,8	192	2	9	1238	1418	1218.0	17	Yok	Var	Yok	Ucuz	Gri
1310	1310	1454	Yok	2,6	Yok	8.0	Yok	6	0,4	199	3	20	698	1018	1300.0	2	Yok	Yok	Var	Ucuz	Mor
1311	1311	1075	Yok	0,5	Var	2,0	Yok	11	0,2	122	1	16	271	1769	3927.0	7	Var	Yok	Yok	Pahalı	Yeşil
1312	1312	1275	Var	0,5	Var	3.0	Var	5	0,2	152	1	9	19	501	3784.0	4	Var	Var	Yok	Pahalı	Pembe
1313	1313	541	Yok	1,0	Yok	0.0	Var	10	0,4	127	4	0	1836	1873	1019.0	15	Var	Var	Yok	Ucuz	Pembe
1314	1314	790	Yok	2,0	Var	16,0	Var	11	0,3	87	6	17	347	730	3169.0	2	Var	Yok	Var	Normal	Pembe
1315	1315	609	Var	3,0	Yok	15.0	Var	44	0,3	117	1	16	58	1253	2581.0	15	Var	Yok	Var	Ucuz	Kırmızı
1316	1316	897	Yok	1,4	Var	1.0	Yok	17	0,4	171	1	2	547	1852	2948.0	5	Yok	Yok	Var	Normal	Mavi
1317	1317	1681	Var	2,5	Yok	2,0	Yok	11	0,4	158	2	13	195	1205	1122.0	16	Yok	Var	Var	Çok Ucuz	Kahverengi
1318	1318	1406	Yok	0,5	Var	2.0	Var	34	0,8	98	3	5	1017	1366	3915.0	2	Var	Yok	Var	Pahalı	Turkuaz
1319	1319	1375	Var	1,3	Var	2.0	Yok	12	0,1	105	1	13	898	1687	2890.0	12	Yok	Yok	Yok	Pahalı	Beyaz
1320	1320	1788	Var	0,5	Var	15,0	Var	2	0,3	150	6	20	472	1073	2655.0	4	Var	Yok	Var	Normal	Sarı
1321	1321	1779	Var	2,6	Var	2.0	Yok	5	0,8	90	1	3	1225	1717	1246.0	20	Yok	Var	Yok	Ucuz	Turuncu
1322	1322	539	Yok	1,5	Yok	6.0	Var	26	0,2	137	6	8	1123	1709	3948.0	15	Var	Var	Var	Pahalı	Turkuaz
1323	1323	1880	Var	2,0	Yok	11,0	Yok	35	0,1	200	4	14	930	1983	1930.0	15	Yok	Var	Yok	Normal	Siyah
1324	1324	1992	Var	1,6	Yok	5.0	Var	57	1,0	100	2	15	1552	1596	606.0	4	Var	Var	Var	Ucuz	Siyah
1325	1325	583	Var	0,9	Var	1.0	Yok	51	0,9	88	8	2	1658	1794	1799.0	7	Yok	Var	Yok	Ucuz	Turuncu
1326	1326	1778	Yok	1,4	Var	3,0	Var	45	1,0	132	4	17	88	516	1624.0	9	Var	Var	Yok	Ucuz	Siyah
1327	1327	1823	Yok	2,8	Var	11.0	Yok	10	0,6	81	8	19	362	1250	1812.0	19	Var	Var	Var	Normal	Beyaz
1328	1328	1496	Var	1,9	Var	13.0	Yok	38	0,1	126	4	14	501	506	1927.0	6	Yok	Yok	Var	Ucuz	Yeşil
1329	1329	916	Var	0,5	Yok	0,0	Var	47	0,2	82	4	1	1147	1393	1659.0	11	Var	Var	Yok	Ucuz	Yeşil
1330	1330	759	Yok	2,5	Yok	3.0	Var	39	0,3	162	2	8	110	1317	968.0	2	Var	Yok	Yok	Çok Ucuz	Turkuaz
1331	1331	1614	Yok	1,9	Yok	8.0	Var	55	0,3	188	3	17	860	1330	3914.0	13	Var	Yok	Yok	Pahalı	Mavi
1332	1332	1866	Yok	1,4	Yok	0,0	Yok	30	0,5	182	3	0	108	1781	3834.0	8	Yok	Yok	Yok	Pahalı	Sarı
1333	1333	999	Yok	2,6	Var	11.0	Var	56	1,0	165	4	13	342	1641	3083.0	11	Var	Var	Var	Normal	Pembe
1334	1334	1154	Yok	2,0	Yok	6.0	Var	35	0,8	159	5	16	1003	1827	3262.0	16	Var	Yok	Yok	Pahalı	Sarı
1335	1335	966	Var	0,6	Yok	9,0	Var	50	0,2	117	4	10	1446	1754	2574.0	5	Var	Yok	Var	Normal	Mor
1336	1336	1836	Var	1,7	Var	3.0	Yok	26	0,1	134	6	16	408	1139	3097.0	18	Yok	Var	Yok	Pahalı	Yeşil
1337	1337	1359	Yok	0,6	Yok	4.0	Yok	59	0,3	86	2	6	1692	1902	3142.0	17	Yok	Var	Var	Pahalı	Yeşil
1338	1338	1848	Yok	1,3	Var	7,0	Yok	12	0,1	178	2	19	195	533	3915.0	8	Yok	Yok	Var	Pahalı	Turuncu
1339	1339	1441	Yok	0,6	Var	0.0	Var	53	0,5	106	1	12	254	954	1393.0	4	Var	Var	Var	Ucuz	Mor
1340	1340	576	Yok	0,8	Yok	0.0	Var	27	0,1	121	2	4	757	1518	1519.0	8	Var	Yok	Var	Ucuz	Yeşil
1341	1341	1030	Yok	1,6	Var	3,0	Var	58	0,2	138	6	20	1111	1812	2858.0	18	Var	Var	Var	Pahalı	Turuncu
1342	1342	645	Yok	1,2	Yok	6.0	Var	41	0,7	184	8	17	741	1130	714.0	13	Var	Var	Yok	Çok Ucuz	Siyah
1343	1343	625	Yok	2,7	Var	2.0	Yok	42	0,8	138	8	3	203	1771	2929.0	17	Var	Yok	Yok	Normal	Mor
1344	1344	535	Var	0,5	Var	8,0	Var	54	0,5	145	8	15	710	939	2674.0	10	Var	Yok	Yok	Normal	Kahverengi
1345	1345	818	Yok	0,5	Var	2.0	Var	23	0,2	192	5	17	586	1552	2518.0	3	Var	Var	Yok	Normal	Mor
1346	1346	1396	Yok	2,4	Var	0.0	Yok	46	0,1	138	7	1	1191	1347	2389.0	15	Yok	Yok	Var	Normal	Mavi
1347	1347	866	Yok	0,5	Var	5,0	Var	46	0,5	179	8	7	692	1686	3825.0	2	Var	Var	Var	Pahalı	Siyah
1348	1348	1229	Yok	0,5	Var	15.0	Yok	14	0,8	191	2	16	120	1878	1667.0	17	Yok	Yok	Var	Ucuz	Turkuaz
1349	1349	1117	Var	0,5	Var	2.0	Yok	21	0,1	177	2	19	495	1035	1999.0	2	Var	Yok	Var	Ucuz	Pembe
1350	1350	1753	Yok	1,2	Yok	8,0	Var	12	0,9	113	7	17	387	1595	1445.0	12	Var	Var	Var	Ucuz	Mor
1351	1351	1108	Yok	1,0	Yok	3.0	Yok	49	0,7	140	5	12	1298	1666	3254.0	16	Var	Yok	Yok	Pahalı	Turuncu
1352	1352	819	Yok	0,6	Var	8.0	Var	42	0,9	188	6	20	339	1242	1814.0	13	Var	Yok	Var	Ucuz	Beyaz
1353	1353	576	Var	2,8	Yok	2,0	Var	10	0,2	184	5	7	513	1438	2938.0	5	Var	Var	Var	Normal	Gri
1354	1354	1408	Var	2,5	Yok	3.0	Yok	32	0,1	151	4	6	875	982	3162.0	3	Var	Yok	Yok	Pahalı	Sarı
1355	1355	1886	Yok	0,5	Yok	0.0	Var	24	0,4	112	3	1	809	1958	1179.0	20	Var	Yok	Var	Ucuz	Turuncu
1356	1356	668	Yok	2,3	Yok	2,0	Var	48	0,3	114	1	19	195	1292	1201.0	4	Var	Var	Yok	Çok Ucuz	Turkuaz
1357	1357	662	Yok	0,5	Yok	5.0	Yok	20	0,8	138	1	10	1001	1224	2125.0	15	Yok	Var	Var	Ucuz	Turuncu
1358	1358	1414	Var	1,5	Var	5.0	Yok	44	0,5	180	2	6	44	1118	3490.0	13	Yok	Var	Yok	Pahalı	Pembe
1359	1359	1136	Var	1,6	Yok	15,0	Yok	32	0,5	150	6	19	961	1030	3210.0	8	Var	Var	Var	Pahalı	Pembe
1360	1360	1689	Var	2,4	Var	0.0	Var	13	0,9	168	2	9	521	674	1172.0	17	Var	Var	Var	Çok Ucuz	Mor
1361	1361	659	Yok	1,4	Var	2.0	Var	3	0,1	85	8	6	190	657	967.0	14	Var	Yok	Var	Çok Ucuz	Kahverengi
1362	1362	1742	Var	0,5	Var	5,0	Var	43	0,9	176	3	7	356	1407	1921.0	3	Var	Var	Yok	Normal	Mavi
1363	1363	1358	Yok	2,5	Var	0.0	Yok	20	0,6	135	7	0	1485	1655	3406.0	11	Yok	Yok	Var	Pahalı	Mor
1364	1364	1533	Var	1,1	Var	18.0	Var	17	0,3	160	4	20	1054	1393	2520.0	11	Var	Yok	Var	Normal	Siyah
1365	1365	1878	Var	0,5	Yok	9,0	Yok	29	0,6	85	8	19	210	1026	1334.0	2	Yok	Yok	Yok	Ucuz	Beyaz
1366	1366	576	Yok	1,2	Yok	1.0	Yok	30	0,8	162	8	5	847	893	2800.0	16	Yok	Var	Var	Normal	Yeşil
1367	1367	1225	Yok	0,7	Var	0.0	Var	2	0,6	138	7	1	217	1101	2675.0	15	Var	Var	Yok	Normal	Yeşil
1368	1368	560	Yok	0,5	Var	15,0	Yok	50	0,3	159	2	20	1448	1613	2150.0	11	Var	Var	Yok	Normal	Gri
1369	1369	1559	Var	1,6	Var	6.0	Var	6	0,5	162	6	17	179	1559	3352.0	3	Var	Var	Var	Pahalı	Mavi
1370	1370	520	Yok	2,3	Yok	0.0	Var	31	0,8	145	6	14	264	519	2753.0	17	Var	Yok	Var	Ucuz	Turuncu
1371	1371	1425	Var	0,6	Yok	0,0	Var	33	0,5	89	3	2	396	1648	3771.0	9	Var	Yok	Var	Pahalı	Kırmızı
1372	1372	1062	Yok	1,5	Yok	3.0	Yok	45	0,2	151	3	4	798	1435	911.0	9	Yok	Yok	Yok	Çok Ucuz	Turuncu
1373	1373	1872	Var	0,5	Var	14.0	Yok	49	0,2	139	7	18	81	1389	3153.0	5	Var	Var	Yok	Pahalı	Sarı
1374	1374	1408	Var	2,1	Var	10,0	Yok	45	0,9	89	5	14	613	1088	3952.0	3	Yok	Yok	Var	Pahalı	Siyah
1375	1375	586	Yok	0,5	Var	1.0	Yok	57	0,3	188	2	5	1226	1389	3646.0	11	Var	Var	Var	Pahalı	Siyah
1376	1376	894	Yok	2,1	Var	16.0	Yok	16	0,7	168	8	20	286	1300	3377.0	6	Var	Var	Var	Normal	Pembe
1377	1377	1791	Var	0,5	Var	1,0	Var	33	0,5	110	5	4	371	682	594.0	16	Var	Yok	Var	Çok Ucuz	Sarı
1378	1378	1844	Var	2,3	Var	1.0	Yok	51	0,7	158	8	3	533	882	1724.0	14	Yok	Var	Var	Ucuz	Yeşil
1379	1379	950	Yok	0,5	Yok	6.0	Var	55	0,1	124	8	7	86	1681	1305.0	4	Var	Yok	Var	Çok Ucuz	Kırmızı
1380	1380	642	Yok	2,8	Yok	3,0	Yok	34	0,8	197	2	15	331	1011	3355.0	13	Yok	Yok	Yok	Normal	Turkuaz
1381	1381	1066	Yok	0,6	Yok	2.0	Var	7	0,9	114	7	18	1242	1571	468.0	6	Var	Var	Yok	Çok Ucuz	Turkuaz
1382	1382	1089	Var	0,9	Var	12.0	Var	2	0,7	145	5	15	636	1259	2765.0	10	Var	Yok	Var	Normal	Sarı
1383	1383	516	Yok	1,1	Var	0,0	Var	39	0,4	91	5	7	855	1401	819.0	10	Var	Var	Var	Çok Ucuz	Siyah
1384	1384	1900	Var	0,5	Var	0.0	Var	55	0,9	171	1	1	934	1241	3917.0	18	Var	Yok	Var	Pahalı	Gri
1385	1385	615	Var	0,5	Var	0.0	Yok	42	0,6	163	6	4	104	1664	2211.0	18	Yok	Yok	Var	Ucuz	Beyaz
1386	1386	1005	Yok	0,5	Yok	0,0	Yok	46	0,4	133	8	17	176	1556	3884.0	20	Yok	Var	Var	Pahalı	Mor
1387	1387	769	Var	2,9	Var	0.0	Yok	9	0,1	182	5	1	248	874	3946.0	7	Yok	Yok	Yok	Pahalı	Pembe
1388	1388	1397	Yok	2,4	Var	5.0	Var	3	0,2	121	3	15	433	1658	1378.0	4	Var	Var	Var	Ucuz	Mor
1389	1389	1109	Var	2,8	Var	6,0	Yok	57	0,9	151	1	12	124	833	2785.0	16	Var	Yok	Yok	Normal	Turuncu
1390	1390	1901	Var	0,5	Yok	5.0	Var	41	0,6	131	2	17	3	1662	368.0	12	Var	Yok	Yok	Çok Ucuz	Mor
1391	1391	1702	Yok	1,0	Yok	7.0	Yok	36	0,1	177	5	9	1240	1931	1430.0	10	Yok	Yok	Yok	Normal	Yeşil
1392	1392	969	Yok	2,4	Yok	0,0	Yok	45	0,3	124	7	0	491	589	404.0	19	Var	Yok	Var	Çok Ucuz	Beyaz
1393	1393	1296	Yok	1,4	Var	3.0	Yok	11	0,2	129	7	4	1222	1382	2552.0	10	Var	Var	Var	Normal	Mavi
1394	1394	682	Var	0,5	Yok	4.0	Yok	19	1,0	121	4	11	902	1064	2337.0	18	Yok	Var	Var	Ucuz	Siyah
1395	1395	1183	Var	0,5	Var	3,0	Var	48	0,1	120	8	12	268	1010	1152.0	3	Var	Yok	Yok	Çok Ucuz	Sarı
1396	1396	1524	Var	1,8	Var	0.0	Yok	10	0,6	174	4	1	154	550	2678.0	13	Var	Yok	Var	Normal	Turuncu
1397	1397	685	Yok	2,7	Yok	7.0	Yok	17	0,3	174	6	20	725	870	1223.0	18	Var	Yok	Var	Çok Ucuz	Kahverengi
1398	1398	1859	Yok	0,5	Var	3,0	Yok	22	0,7	164	1	7	1004	1654	1067.0	10	Var	Yok	Yok	Ucuz	Siyah
1399	1399	1168	Yok	1,3	Yok	9.0	Yok	61	0,1	90	8	10	159	1578	3173.0	17	Yok	Yok	Var	Pahalı	Kahverengi
1400	1400	1083	Yok	1,0	Yok	6.0	Yok	52	0,9	126	2	20	925	1469	681.0	19	Var	Var	Var	Çok Ucuz	Turuncu
1401	1401	1452	Var	0,5	Var	1,0	Var	25	0,9	123	6	11	42	1040	2669.0	13	Var	Yok	Yok	Normal	Beyaz
1402	1402	1227	Var	1,1	Var	0.0	Yok	34	0,2	130	3	3	935	1781	1324.0	12	Yok	Var	Var	Ucuz	Kahverengi
1403	1403	1658	Var	1,4	Var	0.0	Var	38	0,3	159	5	0	51	739	2609.0	19	Var	Yok	Yok	Normal	Pembe
